Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Ijeoma Blessing Omenihu, P.C. Nwosu, M.E. Benson-Emenike, C. Ugwu","Development and Performance Evaluation of a Secure Web-Based Attendance and Payroll System with GPS Verification and Role-Based Access Control",2026,"International Journal of Computer Applications","Foundation of Computer Science","https://doi.org/10.5120/ijca67453507bc51","",21,"2026-05-27 21:14:56","journal-article","10.5120/ijca67453507bc51","0975-8887",,187,95,53,59,0,0.00,0,4,1,"","",""
0,"Thenmozhi P, Saralesh V D, Sakthi R","Geocrypt: Location-Based Secure File Encryption and Access Control",2026,"ITM Web of Conferences","EDP Sciences","https://doi.org/10.1051/itmconf/20268203019","",27,"2026-05-27 21:14:56","journal-article","10.1051/itmconf/20268203019","2271-2097",,82,,3019,3019,0,0.00,0,3,1,"In the digital age, traditional file-sharing systems are vulnerable to unwanted access, data manipulation, and a lack of transparency, especially in applications that depend on location and have time limits. Secure Timeshare, a dual encryption system that uses geographic and time-based controls, along with blockchain technology, is the solution this project offers to address these issues. Users and administrators can safely upload and exchange encrypted files using RSA. Access is tightly regulated, hinging on both the user's physical location and time-limited sessions. Ethereum smart contracts, deployed using Truffle and Ganache, create unchangeable records of file-sharing transactions. This setup ensures openness, accountability, and the capacity to conduct audits. The system supports both direct user-to-user exchanges and broadcasts managed by administrators, all while providing robust monitoring and rule-based access control. The innovation lies in the integration of several key elements: dual-layer encryption, geolocation for location verification, time-limited access controls, and the unalterable nature of the blockchain. This creates a highly secure, decentralized, and context-sensitive platform for file sharing. It's particularly well-suited for sensitive applications within government, corporate, healthcare, and defence environments.","https://www.itm-conferences.org/10.1051/itmconf/20268203019/pdf",""
0,"David Fitrianto, Wicaksono Yuli Sulistyo","Penerapan Role-Based Access Control untuk Keamanan Data Multi-Tenant SIMPEL Lazismu",2026,"Insect (Informatics and Security): Jurnal Teknik Informatika","Lembaga Riset dan Inovasi, Universitas Muhammadiyah Sorong","https://doi.org/10.33506/insect.v12i01.5009","",30,"2026-05-27 21:14:56","journal-article","10.33506/insect.v12i01.5009","2614-431X",,12,1,1,10,0,0.00,0,2,1,"SIMPEL (Sistem Informasi Manajemen Pelaporan) adalah sistem manajemen dan Pelaporan di Lazismu Daerah Kebumen yang digunakan oleh 23 kantor layanan atau multi enant dengan data yang terpusat di Lazismu Daerah Kebumen. Penelitian ini bertujuan untuk menjaga keamana data dan pembatasan akses antar pengguna yang dikelompokkan dengan kantor layanan. Penggunaan metode Role-Based Access Control (RBAC) bersamaan memungkinan akses data sesuai dengan ketentuan dan aman dalam sistem multi tenant. Penerapan metode ini dibangun diatas framework Laravel dan metode waterfall dalam pengembangan SIMPEL. Hasil pengujian black box yang dilakukan menunjukkan penerapan metode metode Role-Based Access Control (RBAC) berfungsi sesuai dengan spesifikasi dan kebutuhan. Implementasi yang dilakukan menunjukkan keamanan data antar kantor layanan terjaga dan tidak bisa diakses oleh user dengan kantor layanan terkait. Oleh karena itu, penerapan metode Role-Based Access Control (RBAC) pada SIMPEL ini menjadi solusi efektif dalam ekosistem sistem multi tenant di Lazismu Daerah Kebumen.","https://ejournal.um-sorong.ac.id/index.php/insect/article/download/5009/2636",""
0,"Suguna S, Ravin Kumar K, Selva Kumar N, Surya L","BidSphere: A Secure, Real-Time Web-Based Smart Online Auction Platform with Role-Based Access Control and High-Concurrency Bidding Architecture",2026,"International Journal for Research in Applied Science and Engineering Technology","International Journal for Research in Applied Science and Engineering Technology (IJRASET)","https://doi.org/10.22214/ijraset.2026.82889","",35,"2026-05-27 21:14:56","journal-article","10.22214/ijraset.2026.82889","2321-9653",,14,5,5056,5061,0,0.00,0,4,1,"BidSphere is an enterprise-grade, secure web-based online auction platform designed and developed to modernize traditional offline auction frameworks using real-time distributed bidding technology and a highly available software stack. The system supports fine-grained role-based access control explicitly classified into three discrete tiers: Administrators, Auctioneers, and Bidders. To preserve transactional integrity across high-concurrency event states, the backend layer implements high-speed state-machine tracking coupled with microsecond-accurate data reconciliation. A decoupled architecture cleanly separates the dynamic UI layer from data persistence routines, isolating long-duration archiving tasks from high-velocity operational loops and reducing cross-component query contention to nominal background levels. Comprehensive testing criteria — including functional unit tests, cross-component integration pipelines, and thorough User Acceptance Testing — were executed to ensure full coverage against operational failures. Experimental logs confirm structural stability, low latency responses, and immediate interface synchronization across concurrent multi-user environments, making BidSphere ideal for scalable localized deployment configurations.","",""
0,"Hebah I. Abu Kaf, Khair Eddin Sabri, Nadim Obeid","Temporal Defeasible Role–Group–Task Access Control: A Logic-Based Framework for Explainable Authorization",2026,"IEEE Access","Institute of Electrical and Electronics Engineers (IEEE)","https://doi.org/10.1109/access.2026.3664759","",43,"2026-05-27 21:14:56","journal-article","10.1109/access.2026.3664759","2169-3536",,14,,28675,28700,0,0.00,0,3,1,"","http://xplorestaging.ieee.org/ielx8/6287639/11323511/11404408.pdf?arnumber=11404408",""
0,"Anirudh Parupalli","Modular Role-Based Access Control Architecture for Multi-Module ERP Applications",2026,"2026 World Conference on Computational Science and Technology (WcCST)","IEEE","https://doi.org/10.1109/wccst67302.2026.11495995","",61,"2026-05-27 21:14:56","proceedings-article","10.1109/wccst67302.2026.11495995","",,,,916,921,0,0.00,0,1,1,"","http://xplorestaging.ieee.org/ielx8/11495592/11495598/11495995.pdf?arnumber=11495995",""
1,"Karuturi Soumya, Karuturi Sai Sharat, Nune Sreenivas","Academic certificate fraud detection by Web-based intelligent access control system: An effective role of Blockchain technology",2026,"International Journal of Information Management Data Insights","Elsevier BV","https://doi.org/10.1016/j.jjimei.2025.100386","",67,"2026-05-27 21:14:56","journal-article","10.1016/j.jjimei.2025.100386","2667-0968",,6,1,100386,100386,1,1.00,0,3,1,"","https://api.elsevier.com/content/article/PII:S2667096825000679",""
0,"Harris Wang","A Formalized Zoned Role‑Based Framework for the Analysis, Design, Implementation, Maintenance and Access Control of Integrated Enterprise Systems",2026,"","MDPI AG","https://doi.org/10.20944/preprints202602.0025.v1","",72,"2026-05-27 21:14:56","posted-content","10.20944/preprints202602.0025.v1","",,,,,,0,0.00,0,1,1,"Modern enterprise information systems must simultaneously support complex organizational structures, ensure robust security, and remain scalable and maintainable over time. Traditional Role‑Based Access Control (RBAC) models, while effective for permission management, operate primarily as post‑design security layers and do not provide a unified methodology for structuring system architecture. This paper introduces the Zoned Role‑Based (ZRB) model, a mathematically formalized and comprehensive framework that integrates organizational modeling, system design, implementation, access control, and long‑term maintenance. ZRB models an organization as a hierarchy of zones, each containing its own roles, applications, operations, and users, forming a recursive Zone Tree that directly mirrors real organizational semantics. Through formally defined role hierarchies, zone‑scoped permission sets, and inter‑zone inheritance mappings, ZRB provides a context‑aware permission calculus that unifies authentication and authorization across all zones. The paper presents the theoretical foundations of ZRB, a multi‑phase engineering methodology for constructing integrated enterprise systems, and a complete implementation architecture with permission inference, navigation design, administrative subsystems, and deployment models. Empirical evaluations across several deployed systems demonstrate significant improvements in permission accuracy, administrative efficiency, scalability, and maintainability. ZRB thus offers a rigorously defined and practically validated framework for building secure, scalable, and organizationally aligned enterprise information systems.","",""
0,"","A Comprehensive Review of Real-Time Collaborative Coding Platforms with Role-Based Access Control",2026,"International Research Journal of Modernization in Engineering Technology &amp; Science","International Research Journal of Modernization in Engineering Technology and Science","https://doi.org/10.56726/irjmets89618","",87,"2026-05-27 21:14:56","journal-article","10.56726/irjmets89618","2582-5208",,,,,,0,0.00,0,0,1,"","",""
0,"","Design And Implementation of An Intelligent Erp System Integrated with A Role-Based Access Control (RBAC) Mechanism",2026,"Iconic Research and Engineering Journals","Iconic Digital Lab","https://doi.org/10.64388/irev9i8-1714299","",101,"2026-05-27 21:14:56","journal-article","10.64388/irev9i8-1714299","2456-8880",,9,8,,,0,0.00,0,0,1,"","",""
0,"Dea Agustina Purba, Nurmi Hidayasari","Implementation of Role-Based Access Control (RBAC) in a Drug Stock Management Information System",2026,"SISTEMASI","Universitas Islam Indragiri","https://doi.org/10.32520/stmsi.v15i2.5958","",104,"2026-05-27 21:14:56","journal-article","10.32520/stmsi.v15i2.5958","2540-9719",,15,2,684,684,0,0.00,0,2,1,"","https://sistemasi.ftik.unisi.ac.id/index.php/stmsi/article/viewFile/5958/1168",""
0,"Karunamoy Maji, Chittaranjan Mandal, Pabitra Mitra","<scp>ERBAC</scp> : Encrypted Role Based Access Control",2026,"SECURITY AND PRIVACY","Wiley","https://doi.org/10.1002/spy2.70222","",117,"2026-05-27 21:14:56","journal-article","10.1002/spy2.70222","2475-6725",,9,3,,,0,0.00,0,3,1,"ABSTRACT: Leading enterprises typically choose for a centralized, large‐scale database storage system. Data security is crucial for communication and database preservation. The principal issue is governing unauthorized access to the database. Role‐based access control (RBAC) is a recognized approach for maintaining confidentiality in database systems. Nevertheless, System Administrators (SA) and Database Administrators (DBA) can obtain critical information even within the RBAC architecture. An approach based on encryption has been developed to address this issue. The primary concern is the secure distribution of keys among individuals with shared data access and a group of individuals needing access to shared data, viewed as having a common objective. We have instituted row‐level security (RLS) in database design to establish safe access control, called Encrypted Role‐Based Access Control (ERBAC). Additionally, we deployed Enterprise Resource Planning (ERP) systems, which are essential applications where security concerns are critical. ERBAC integrates effortlessly with an operational ERP system. We offer security, performance analysis, and encrypted query processing for role‐based encrypted data storage when the database contains identical data in many forms.","https://onlinelibrary.wiley.com/doi/pdf/10.1002/spy2.70222",""
0,"Harris Wang","A Formalized Zoned Role-Based Framework for the Analysis, Design, Implementation, Maintenance and Access Control of Integrated Enterprise Systems",2026,"Computers","MDPI AG","https://doi.org/10.3390/computers15030187","",119,"2026-05-27 21:14:56","journal-article","10.3390/computers15030187","2073-431X",,15,3,187,187,0,0.00,0,1,1,"Modern enterprise information systems must simultaneously support complex organizational structures, ensure robust security, and remain scalable and maintainable over time. Traditional Role-Based Access Control (RBAC) models, while effective for permission management, operate primarily as post-design security layers and do not provide a unified methodology for structuring system architecture. This paper introduces the Zoned Role-Based (ZRB) model, a mathematically formalized and comprehensive framework that integrates organizational modeling, system design, implementation, access control, and long-term maintenance. ZRB models an organization as a hierarchy of zones, each containing its own roles, applications, operations, and users, forming a recursive Zone Tree that directly mirrors real organizational semantics. Through formally defined role hierarchies, zone-scoped permission sets, and inter-zone inheritance mappings, ZRB provides a context-aware permission calculus that unifies authentication and authorization across all zones. The paper presents the theoretical foundations of ZRB, a multi-phase engineering methodology for constructing integrated enterprise systems, and a complete implementation architecture with permission inference, navigation design, administrative subsystems, and deployment models. Primary validation and evaluations across several developed systems demonstrate significant improvements in permission accuracy, administrative efficiency, scalability, and maintainability. ZRB thus offers a rigorously defined and practically validated framework for building secure, scalable, and organizationally aligned enterprise information systems.","https://www.mdpi.com/2073-431X/15/3/187/pdf",""
0,"Sivadharshini A","AcademiSync: A Centralized System for Project Management with Role-Based Access Control",2026,"International Journal for Research in Applied Science and Engineering Technology","International Journal for Research in Applied Science and Engineering Technology (IJRASET)","https://doi.org/10.22214/ijraset.2026.79720","",145,"2026-05-27 21:14:56","journal-article","10.22214/ijraset.2026.79720","2321-9653",,14,4,5965,5974,0,0.00,0,1,1,"This paper presents an web-based academic project management system designed to streamline the process of final year project submission, evaluation, and monitoring in educational institutions. Traditional project management methods often rely on manual processes and fragmented communication, leading to inefficiencies in tracking, evaluation, and data management. To overcome these limitations, the proposed system introduces a centralized platform that integrates student, staff, and administrative functionalities within a single environment. The system is built using a role-based access control mechanism, where students can upload and manage project submissions, staff members can review and provide feedback, and administrators monitor overall system activities. A key feature of the system is the implementation of automated activity monitoring, which tracks user behavior such as login attempts and data modifications. Suspicious activities, including unauthorized access and abnormal usage patterns, are detected using adaptive threshold mechanisms, and alerts are generated to notify administrators. The system also includes a project gallery that displays approved projects categorized by domain, allowing external users to access and reference academic work. By integrating structured workflow management, real-time monitoring, and secure data handling, the proposed system improves efficiency, enhances transparency, and ensures data integrity. This solution provides a scalable and secure approach for managing academic projects in modern educational environments.","",""
0,"","Zero Trust Access Control Framework for NDN-based Healthcare Systems Using Attribute-based Access Control and Proxy Re-Encryption",2026,"KSII Transactions on Internet and Information Systems","Korean Society for Internet Information (KSII)","https://doi.org/10.3837/tiis.2026.02.019","",149,"2026-05-27 21:14:56","journal-article","10.3837/tiis.2026.02.019","1976-7277",,20,2,,,0,0.00,0,0,1,"","",""
0,"Kushal B. C","EstateManager: A JWT-Secured Real Estate Platform with Role-Based Access Control",2026,"International Journal for Research in Applied Science and Engineering Technology","International Journal for Research in Applied Science and Engineering Technology (IJRASET)","https://doi.org/10.22214/ijraset.2026.77369","",167,"2026-05-27 21:14:56","journal-article","10.22214/ijraset.2026.77369","2321-9653",,14,2,948,960,0,0.00,0,1,1,"The digital transformation of real estate transactions faces significant scalability and security challenges, with small-tomedium agencies frequently relying on fragmented manual processes. Existing web platforms often lack robust authentication mechanisms and granular access control, exposing sensitive property data and complicating regulatory compliance. This paper presents EstateManager, a comprehensive Real Estate Management System designed to address these gaps through a secure, scalable full-stack implementation. The system integrates a Thyme- leafbased frontend, Spring Boot backend, and MySQL database with JSON Web Token (JWT) authentication and role-based access control (RBAC). EstateManager implements two-tier security validation and property synchronization through REST API communication. The system architecture supports complete property lifecycle management, advanced client filtering with pricerange optimization, secure contact channels with audit trails, and mobile-responsive design validated across multiple device categories. Functional testing with a dataset of 500 property records demonstrated query response times under 100 milliseconds for filtered searches and successful enforcement of role- based permissions across all test scenarios. EstateManager pro- vides a technically validated framework for modern property management, demonstrating how modular architecture with integrated security protocols can address current market gaps while establishing implementable standards for transaction efficiency and data protection.","",""
0,"K. Anand, Tamilarasi R","Blockchain-Enabled Healthcare Management System Using Role-Based Access Control Smart Contract",2026,"2026 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI)","IEEE","https://doi.org/10.1109/iatmsi68868.2026.11465899","",180,"2026-05-27 21:14:56","proceedings-article","10.1109/iatmsi68868.2026.11465899","",,,,1,6,0,0.00,0,2,1,"","http://xplorestaging.ieee.org/ielx8/11465166/11465169/11465899.pdf?arnumber=11465899",""
0,"Ryu Watanabe, Jun Kurihara, Toshiaki Tanaka, Kouichi Sakurai","Emergency Traffic Control with Capability-Based Access Control for the V2X Communication Environment",2026,"Proceedings of the 12th International Conference on Information Systems Security and Privacy","SCITEPRESS - Science and Technology Publications","https://doi.org/10.5220/0014245900004061","",198,"2026-05-27 21:14:56","proceedings-article","10.5220/0014245900004061","",,,,515,523,0,0.00,0,4,1,"","",""
0,"","Authoritative Data Fabric Architecture for Enterprise Permissions at Scale: A Single-Source-of-Truth Model for Role-Based Access Control Across Unified Platform Ecosystems",2026,"Journal of Computational Analysis and Applications","Institute for Advanced Studies","https://doi.org/10.48047/jocaaa.2026.35.05.06","",201,"2026-05-27 21:14:56","journal-article","10.48047/jocaaa.2026.35.05.06","",,35,5,,,0,0.00,0,0,1,"","",""
0,"Urmal Chide, Arvind Dhage","AI-Integrated Secure Employee Management System Using Spring Boot with Role-Based Access Control",2026,"INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem58160","",207,"2026-05-27 21:14:56","journal-article","10.55041/ijsrem58160","2582-3930",,10,3,1,9,0,0.00,0,2,1,"Abstract - This paper presents the design and development of an AI-integrated Employee Management System (EMS) that enhances organizational efficiency through secure, role-based access and intelligent decision-making capabilities. The system is built using a modern full-stack architecture, with React and JavaScript for the frontend, and Java with Spring Boot for the backend, while PostgreSQL is used for robust and scalable data management. To ensure security and controlled access, the system implements JSON Web Token (JWT)-based authentication combined with Role-Based Access Control (RBAC), supporting multiple user roles such as Admin, Manager, HR, and Employee. The application follows RESTful principles and integrates AI functionalities using Spring AI / REST AI services to provide advanced automation and insights. Key Words:  Spring Boot, Spring AI, Role-Based Access Control (RBAC), JWT.","",""
0,"","AI-INSPIRED BEHAVIOURAL INTRUSION DETECTION WITH DECEPTIVE ACCESS CONTROL FOR WEB APPLICATIONS",2026,"International Research Journal of Modernization in Engineering Technology &amp; Science","International Research Journal of Modernization in Engineering Technology and Science","https://doi.org/10.56726/irjmets89617","",210,"2026-05-27 21:14:56","journal-article","10.56726/irjmets89617","2582-5208",,,,,,0,0.00,0,0,1,"","",""
0,"Yudai Okui, Michitoshi Niibori, Masaki Kohana, Shusuke Okamoto, Masaru Kamada","Location-based web access control via short-time passwords broadcast by Bluetooth low energy beacon",2026,"International Journal of Grid and Utility Computing","Inderscience Publishers","https://doi.org/10.1504/ijguc.2026.152719","",212,"2026-05-27 21:14:56","journal-article","10.1504/ijguc.2026.152719","1741-847X",,17,2,174,194,0,0.00,0,5,1,"","http://www.inderscienceonline.com/doi/full/10.1504/IJGUC.2026.152719",""
0,"Maduabuchukwu Christopher, Anazia Eluemunor Kizito, Nwokolo Geofrey Augustine","An Intelligent Role-Based Access Control Model Enhanced with Risk-Based Multi-Factor Authentication",2026,"International Journal of Research and Innovation in Applied Science","RSIS International","https://doi.org/10.51584/ijrias.2026.110400057","",217,"2026-05-27 21:14:56","journal-article","10.51584/ijrias.2026.110400057","2454-6194",,11,4,898,907,0,0.00,0,3,1,"This study presents an Intelligent Role-Based Access Control model enhanced with Risk-Based Multi-Factor Authentication (R-MFA) to overcome the limitations of traditional Role-Based Access Control (RBAC) and standard role-based access control with Multi-Factor Authentication (MFA) approaches. The model combines structured authorization with adaptive, context-aware authentication to achieve a better balance between security and system performance. Its effectiveness was assessed by comparing it with traditional role-based access control and role-based access control integrated with multi-factor authentication using key performance metrics such as authentication time, access success rate, false acceptance rate (FAR), system throughput, and security strength index. The findings reveal that traditional role-based access control offers the fastest authentication time (1.2 seconds) and highest throughput (120 requests per second), but suffers from weaker security, with a 6.5% FAR and a security strength index of 68.0%. The introduction of standard multi-factor authentication improves security, increasing the success rate to 96.2% and reducing FAR to 3.1%, although it leads to higher authentication time (3.8 seconds) and lower throughput (95 requests per second). In contrast, the Intelligent role-based access control model enhanced with risk-based multi-factor authentication achieves a more balanced outcome, delivering a 97.8% success rate, a low FAR of 1.2%, moderate authentication time of 2.4 seconds, throughput of 110 requests per second, and the highest security strength index of 94.2%. Overall, the results highlight the model’s ability to enhance security without significantly compromising system efficiency.","",""
