Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"","VEHICLE RENTAL MANAGEMENT SYSTEM USING PHP",2026,"International Research Journal of Modernization in Engineering Technology &amp; Science","International Research Journal of Modernization in Engineering Technology and Science","https://doi.org/10.56726/irjmets92591","",81,"2026-05-27 21:00:15","journal-article","10.56726/irjmets92591","2582-5208",,,,,,0,0.00,0,0,1,"","",""
1,"Katharine W.H. Harwood","The impact of natural disasters on rental markets: Heterogeneous effects, rental subsidies, and equity in disaster recovery",2026,"Journal of Urban Economics","Elsevier BV","https://doi.org/10.1016/j.jue.2026.103862","",94,"2026-05-27 21:00:15","journal-article","10.1016/j.jue.2026.103862","0094-1190",,153,,103862,103862,1,1.00,1,1,1,"","https://api.elsevier.com/content/article/PII:S0094119026000331",""
0,"Godwin Obinna Okeoma","Technology as Rental Infrastructure: PropTech, Compliance, and the Formalisation of Nigeria's Rental Market",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6809021","",113,"2026-05-27 21:00:15","posted-content","10.2139/ssrn.6809021","",,,,,,0,0.00,0,1,1,"PropTech platforms in many Western jurisdictions have transitioned from peripheral convenience tools to embedded institutional mechanisms that structure legality, accountability, and trust within housing markets. Through verified listings, standardised documentation, traceable payment systems, and auditable transaction records, these platforms operationalise legal compliance at the point of transaction, thereby constraining discretion and reducing the scope for abuse. In Nigeria, however, the rental housing market remains largely informal and intermediary-driven, with unregulated human agents exercising disproportionate control over access, pricing, and contractual terms. This informality has produced persistent pathologiesexcessive agency fees, fraudulent or duplicated listings, arbitrary rent demands, and fragile tenant protections-despite the existence of statutory tenancy regimes in several states. Different Nigerian tenancy laws presuppose written agreements, identifiable parties, and evidentiary records capable of supporting enforcement; yet undocumented, cash-based, and opaque market practices routinely undermine these assumptions.","",""
0,"","FIX N’ RENT – MACHINERY RENTAL AND VEHICLE SERVICE MANAGEMENT SYSTEM",2026,"International Research Journal of Modernization in Engineering Technology &amp; Science","International Research Journal of Modernization in Engineering Technology and Science","https://doi.org/10.56726/irjmets87063","",122,"2026-05-27 21:00:15","journal-article","10.56726/irjmets87063","2582-5208",,,,,,0,0.00,0,0,1,"","",""
0,"Akshay K. Gamit","The Short-Term Rental Paradox",2026,"International Journal of Science, Strategic Management and Technology","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsmt.v2i4.305","",123,"2026-05-27 21:00:15","journal-article","10.55041/ijsmt.v2i4.305","3108-1762",,2,4,1,9,0,0.00,0,1,1,"Tourism is a very crucial industry for several countries which affects and attracts foreign currency and significantly contributes to a nation's GDP. Some countries rely heavily on the tertiary sector to gain worldwide recognition which also helps them economically and politically.  The following article elaborates how tourism impacts the daily lives of local citizens, exploring both its undeniable benefits and its notable drawbacks. It ultimately aims to derive a midway solution to manage the issue smoothly, which also affects the social sector and standard of life.","",""
0,"Miss Simran.R.Mujawar Miss Simran.R.Mujawar","Mobile Based Farm Equipement Rental Platform",2026,"International Journal of Scientific Research in Engineering and Management","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem.aitcon012","",127,"2026-05-27 21:00:15","journal-article","10.55041/ijsrem.aitcon012","2582-3930",,10,4,,,0,0.00,0,1,1,"","",""
0,"P. Akash, Ms.Amisha Amisha, S .Santosh, M. Ganesh","Smart Rental Management Website with Rent &amp; Maintenance System",2026,"INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem60434","",132,"2026-05-27 21:00:15","journal-article","10.55041/ijsrem60434","2582-3930",,10,4,1,9,0,0.00,0,4,1,"ABSTRACT An Advanced Phishing Detection System will be developed using the technologies of Natural Language Processing and Machine Learning to detect phishing attacks in email, text message, and URL. It involves processing of texts using the methods of Natural Language Processing, which include tokenization, removing stop words, and TF-IDF Vectorization to comprehend the message. The machine learning model can be implemented to classify messages as either phishing or safe with a high level of accuracy. The system also processes URLs according to their suspicious features including their length, special characters, and other features. Identified attacks are instantly detected and users receive notifications. Data security will be ensured by implementing input validation and protecting users’ information. Keywords: Phishing Detection,  Natural Language Processing,  Machine Learning, Data security.","",""
0,"B. Otjacques, P. Post","Next generation of construction planning and control syste The LEWIS approach",2026,"eWork and eBusiness in Architecture, Engineering and Construction","CRC Press","https://doi.org/10.1201/9781003762430-35","",134,"2026-05-27 21:00:15","book-chapter","10.1201/9781003762430-35","",,,,175,182,0,0.00,0,2,1,"","",""
0,"","A Web-Based Smart Rental Management System Using React and Secure Payment Integration",2026,"International Journal of Innovative Research in Technology","Amplionix LLP","https://doi.org/10.64643/ijirtv12i10-194747-459","",136,"2026-05-27 21:00:15","journal-article","10.64643/ijirtv12i10-194747-459","2349-6002",,12,10,,,0,0.00,0,0,1,"","",""
0,"P.Shiva Krishna, Mrs. Amisha, M.Anil Goud, K.Charan Teja","Smart Rental Management Website with Rent &amp; Maintenance System",2026,"INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem60038","",143,"2026-05-27 21:00:15","journal-article","10.55041/ijsrem60038","2582-3930",,10,4,1,9,0,0.00,0,4,1,"ABSTRACT The Smart Rental Management Website with Rent & Maintenance System is a web-based application designed to simplify and automate rental management processes. Traditional rental systems rely on manual record-keeping and informal communication, which often lead to errors, delays, and lack of transparency. This system provides a centralized platform where landlords can manage properties, tenants, rent records, and maintenance requests efficiently, while tenants can view rent details, make payments, and raise maintenance complaints online. All data is stored securely in a database and updated in real time, ensuring accuracy and easy access. The system integrates key features such as automated rent tracking, digital payment management, and maintenance request handling, which improve communication between landlords and tenants. By reducing paperwork and manual effort, the application enhances operational efficiency and transparency. Overall, the proposed system offers a user-friendly, secure, and scalable solution suitable for small to medium-scale rental management. Keywords: Smart Rental Management, Web-Based Application, Rent Tracking system, Landlord and Tenant Portal, Property Management System, User-Friendly Interface.","",""
0,"P. Akash, Ms.Amisha Amisha, S .Santosh, M. Ganesh","Smart Rental Management Website with Rent &amp; Maintenance System",2026,"INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem60112","",153,"2026-05-27 21:00:15","journal-article","10.55041/ijsrem60112","2582-3930",,10,4,1,9,0,0.00,0,4,1,"ABSTRACT An Advanced Phishing Detection System will be developed using the technologies of Natural Language Processing and Machine Learning to detect phishing attacks in email, text message, and URL. It involves processing of texts using the methods of Natural Language Processing, which include tokenization, removing stop words, and TF-IDF Vectorization to comprehend the message. The machine learning model can be implemented to classify messages as either phishing or safe with a high level of accuracy. The system also processes URLs according to their suspicious features including their length, special characters, and other features. Identified attacks are instantly detected and users receive notifications. Data security will be ensured by implementing input validation and protecting users’ information. Keywords: Phishing Detection,  Natural Language Processing,  Machine Learning, Data security.","",""
0,"Kartikey Gupta Kartikey Gupta","BlockBricks: A Blockchain-Based Decentralized Rental Ecosystem",2026,"International Journal of Scientific Research in Engineering and Management","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem63277","",157,"2026-05-27 21:00:15","journal-article","10.55041/ijsrem63277","2582-3930",,10,5,,,0,0.00,0,1,1,"","",""
0,"Mandar Sharad Salunkhe","Property Rental &amp; Management System",2026,"International Journal for Research in Applied Science and Engineering Technology","International Journal for Research in Applied Science and Engineering Technology (IJRASET)","https://doi.org/10.22214/ijraset.2026.78551","",158,"2026-05-27 21:00:15","journal-article","10.22214/ijraset.2026.78551","2321-9653",,14,3,3596,3602,0,0.00,0,1,1,"This paper discusses the design, development, and implementation of a web-based Property Rental & Management System developed to simplify the process of managing rental properties. The system digitizes the complete workflow of property management, including property listing, tenant registration, rent payment tracking, and maintenance request handling. It provides a centralized platform where property owners, tenants, and administrators can interact efficiently. The system is developed using modern web technologies such as HTML5, CSS, and JavaScript for the frontend, along with backend support using Node.js/PHP and a MySQL database for data storage and management. The platform ensures that all property and tenant data is stored securely and can be accessed in real-time. The responsive web interface allows users to access the system from different devices such as desktops and mobile phones. After implementation, the system significantly reduces manual work, improves accuracy in rent tracking, and enhances communication between users. It also provides better organization of records and faster access to information. The results show improved efficiency, reduced paperwork, and better transparency in property management operations. This study highlights that digital property management systems are effective and beneficial for modern real estate management","",""
0,"SA BR","car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.zc2ozs35.1","",162,"2026-05-27 21:00:15","report","10.55277/researchhub.zc2ozs35.1","",,,,,,0,0.00,0,1,1,"","",""
0,"Ridwansyah","Android-Based Car Rental System with Customer Risk Management for MSMEs",2026,"Jurnal Teknologi Informatika dan Komputer","Lembaga Penelitian dan Pengabdian kepada Masyarakat Universitas Mohammad Husni Thamrin","https://doi.org/10.37012/jtik.v12i1.3221","",167,"2026-05-27 21:00:15","journal-article","10.37012/jtik.v12i1.3221","2622-8475",,12,1,461,479,0,0.00,0,1,1,"The development of information technology has become a major factor in driving digital transformation in various business sectors, including Micro, Small, and Medium Enterprises (MSMEs). Digital transformation through the use of information systems has been proven to improve organizational performance, support innovation, and improve data-based decision-making processes at the small and medium business scale.  Manual recording is still frequently used by Micro, Small, and Medium Enterprises (MSMEs), including those engaged in the car rental sector. This practice can create vulnerabilities to recording errors, resulting in inaccurate information. To address this problem, this study developed an Android-based car rental system to assist business owners in managing their operational activities. The research stages referred to the System Development Life Cycle (SDLC) method, using the Waterfall model. The resulting system includes customer data management, rental transactions, and rental duration. In addition, the system is equipped with a blacklist feature. This feature is a customer risk management feature that blocks problematic customers based on their previous transaction history. To ensure the suitability of the system's functions, Black Box Testing was conducted. The test results showed that all the system features functioned as expected. The results of this study are expected to help car rental business owners monitor daily operational activities, including avoiding the risk of car loss due to problematic customers.","https://journal.thamrin.ac.id/index.php/jtik/article/download/3221/2796",""
0,"Squid Yeager","midway car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.59z4i4x5.1","",173,"2026-05-27 21:00:15","report","10.55277/researchhub.59z4i4x5.1","",,,,,,0,0.00,0,1,1,"","",""
0,"SD Samad","enterprise car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.l1g7trvb.1","",184,"2026-05-27 21:00:15","report","10.55277/researchhub.l1g7trvb.1","",,,,,,0,0.00,0,1,1,"","",""
0,"SA BR","national car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.x57aj869.1","",193,"2026-05-27 21:00:15","report","10.55277/researchhub.x57aj869.1","",,,,,,0,0.00,0,1,1,"","",""
0,"Santhosh. NS, Ms.Surabhi. K S","Commercial Vehicle and Drivers Rental System",2026,"International Journal of Scientific Research in Engineering and Management","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem57206","",202,"2026-05-27 21:00:15","journal-article","10.55041/ijsrem57206","2582-3930",,10,3,1,9,0,0.00,0,2,1,"ABSTRACT  This project centers on creating a Vehicle and Driver Rental Management System utilizing Java for Android application development. The system enables users to rent both personal and commercial vehicles, as well as hire drivers, all through a unified mobile platform. Vehicle owners have the ability to list their vehicles along with rental information, while customers can search for and reserve vehicles with or without drivers. The application employs Firebase for user authentication and real-time data management, and SQLite for offline data storage. This system enhances vehicle utilization, minimizes manual labor, and offers a secure, efficient, and adaptable rental solution to meet contemporary transportation demands. Keywords: Vehicle Rental System, Driver Rental, Android Application, Java, Firebase, SQLite","",""
0,"Eunji Kim, Eunsoo Baek","When access creates threat: Core customers’ responses to in-house rental services",2026,"Journal of Retailing and Consumer Services","Elsevier BV","https://doi.org/10.1016/j.jretconser.2026.104751","",205,"2026-05-27 21:00:15","journal-article","10.1016/j.jretconser.2026.104751","0969-6989",,91,,104751,104751,0,0.00,0,2,1,"","https://api.elsevier.com/content/article/PII:S0969698926000305",""
0,"SS Online shopping","economy car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.v59smmfa.1","",211,"2026-05-27 21:00:15","report","10.55277/researchhub.v59smmfa.1","",,,,,,0,0.00,0,1,1,"","",""
0,"SS Online shopping","alamo car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.0o5kvyz2.1","",213,"2026-05-27 21:00:15","report","10.55277/researchhub.0o5kvyz2.1","",,,,,,0,0.00,0,1,1,"","",""
0,"SA BR","hertz car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.7a00hvhr.1","",214,"2026-05-27 21:00:15","report","10.55277/researchhub.7a00hvhr.1","",,,,,,0,0.00,0,1,1,"","",""
0,"Zsolt Bagoly","budget car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.nhtzgmbm.1","",216,"2026-05-27 21:00:15","report","10.55277/researchhub.nhtzgmbm.1","",,,,,,0,0.00,0,1,1,"","",""
0,"SA BR","dollar car rental",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.k10uach0.1","",220,"2026-05-27 21:00:15","report","10.55277/researchhub.k10uach0.1","",,,,,,0,0.00,0,1,1,"","",""
0,"Jjk Aaj","hertz car rental reservation",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.g2ytmxi5.1","",230,"2026-05-27 21:00:15","report","10.55277/researchhub.g2ytmxi5.1","",,,,,,0,0.00,0,1,1,"","",""
0,"Erastus Kiita Museleku","Determinants of apartment rental prices in Nairobi metropolitan area: a hedonic pricing analysis of an emerging urban market",2026,"Property Management","Emerald","https://doi.org/10.1108/pm-09-2025-0130","",237,"2026-05-27 21:00:15","journal-article","10.1108/pm-09-2025-0130","0263-7472",,,,1,16,0,0.00,0,1,1,"Purpose: This study aims to identify the key factors affecting apartment rental prices in emerging urban markets such as the Nairobi metropolitan area (NMA), to facilitate improved investment, portfolio management decisions and policy development. Design/methodology/approach: The paper uses a case study approach to analyse recent apartment lettings and apartment features in the NMA. A sample of 262 transactions was analysed using the hedonic pricing model. The data were collected between April and July 2025. Findings: The study identified apartment size, location, provision of a gymnasium, availability of an electricity backup generator, number of bedrooms and the age of the apartment as key determinants of apartment market rent in the emerging urban housing market of the Nairobi metropolis. Research limitations/implications: The findings of this paper can be utilised by property investors, developers, valuers, managers, architects, urban planners and policymakers to inform their decisions. This information supports investment decisions by developers and landlords, guides rent-setting and valuation practices for property managers and informs planning and infrastructure decisions by policymakers. However, the results are specific and based on data collected from an emerging urban housing market, the Nairobi metropolis. Originality/value: There is limited literature on emerging rental housing markets in Sub-Saharan Africa. This study provides evidence-based insights from the NMA, drawing on location-specific structural, locational and amenity attributes that reflect the city's distinctive socioeconomic structure, level of market formalisation and urban spatial configuration. While these findings offer valuable lessons for comparable emerging cities, they may not be fully generalisable to countries where housing markets, income structures and institutional arrangements differ substantially.","https://www.emerald.com/pm/article-pdf/doi/10.1108/PM-09-2025-0130/11252809/pm-09-2025-0130en.pdf",""
0,"Ganesh Narkhede, Harsha Patil, Nikita Navalkar, Snehal Kolte, Prof. Farpat S. L.","Agriculture Equipment Rental System",2026,"International Scientific Journal of Engineering and Management","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/isjem06383","",272,"2026-05-27 21:00:15","journal-article","10.55041/isjem06383","2583-6129",,5,4,1,9,0,0.00,0,5,1,"Agriculture remains the backbone of many developing economies, particularly in countries like India, where a large proportion of farmers are small and marginal landholders. Despite advancements in agricultural machinery and mechanization, ownership of modern farm equipment remains economically unfeasible for many farmers due to high capital investment, maintenance costs, and seasonal usage. The Agriculture Equipment Rental System (AERS) has emerged as an effective solution to bridge this gap by enabling farmers to access modern machinery on a pay- per-use basis. This review paper examines the concept, evolution,technological frameworks, benefits, challenges, and future prospects of agriculture equipment rental systems. Various traditional and digital-based rental models, including government supported custom hiring centers and mobile/web-based platforms, are analyzed. The study highlights how AERS contributes to increased productivity, reduced operational costs, timely farm operations, and sustainable agricultural development. Challenges such as awareness, logistics, digital literacy, and policy limitations are also discussed. The paper concludes that agriculture equipment rental systems are a vital component of modern agrarian economies and hold significant potential for transforming smallholder farming when supported by robust technology and policy frameworks..","",""
1,"Bingzhao Jiang, Jin Huang","“Incomplete institution” and the information registration management of the floating population in urban village rental housing: A survey based on village A in China",2026,"Journal of Urban Management","Elsevier BV","https://doi.org/10.1016/j.jum.2025.09.002","",293,"2026-05-27 21:00:15","journal-article","10.1016/j.jum.2025.09.002","2226-5856",,15,2,588,599,1,1.00,1,2,1,"","https://api.elsevier.com/content/article/PII:S2226585625001396",""
0,"Eva Cerio, Tiphaine Chautard-Dardé, Elodie Juge","Beyond utility: emotional resistance and symbolic barriers to toy rental services",2026,"Journal of Marketing Management","Informa UK Limited","https://doi.org/10.1080/0267257x.2026.2676709","",310,"2026-05-27 21:00:15","journal-article","10.1080/0267257x.2026.2676709","0267-257X",,,,1,30,0,0.00,0,3,1,"","https://www.tandfonline.com/doi/pdf/10.1080/0267257X.2026.2676709",""
0,"ADA studio","@Payless Car Rental Booking Number / Reservation Guide",2026,"","ResearchHub Technologies, Inc.","https://doi.org/10.55277/researchhub.7mlu3p9s.1","",327,"2026-05-27 21:00:15","report","10.55277/researchhub.7mlu3p9s.1","",,,,,,0,0.00,0,1,1,"","",""
0,"Duong Cao","Post-Pandemic Urban Housing Market Dynamics: A Comparative Analysis of Rental Recovery, Return-to-Office Mandates, and Price Gradient Shifts in Technology-Centric and Service-Oriented Metros",2026,"","MDPI AG","https://doi.org/10.20944/preprints202602.1119.v1","",335,"2026-05-27 21:00:15","posted-content","10.20944/preprints202602.1119.v1","",,,,,,0,0.00,0,1,1,"The housing and rental market has been a volatile and unpredictable environment ever since the COVID-19 pandemic. This study is an examination of the post-pandemic housing market dynamics across ten United States metropolitan areas, comparing five technology-centric hubs including San Francisco, San Jose, Seattle, Austin, and Cambridge with five service-oriented economies which includes Las Vegas, Orlando, San Antonio, Phoenix, and Tampa. I obtained the data on Zillow and focused on two variables: Home Value Index (ZHVI) and Zillow Observed Rent Index (ZORI) spanning 2019 through 2024. I conduct a difference-in-differences (DiD) analysis in addition to an event-study decomposition, placebo testing, and advanced time-series forecasting. The DiD regression estimates a treatment effect of +6.75 percentage points in rent growth for technology hubs relative to service metros in the post-2023 period (p &lt; 0.001). However, checks for robustness which includes event-study pre-trends and placebo date tests reveal violations of the parallel trends assumption, precluding causal interpretation. Results are therefore reported as descriptive correlations. I also utilized STL decomposition, SARIMAX modeling, Prophet forecasting, and gradient-boosted machine learning to confirm that metro type accounts for a substantial share of predictive variation in rent trajectories. The results suggest that return-to-office mandates, remote-work persistence, and migration patterns interact in complex ways to shape rental recovery heterogeneity. The convergence of urban–suburban price gradients and the decline in price-to-rent ratios point to a structural repricing of urban housing markets that extends beyond the immediate pandemic shock.","",""
