Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Dewi Ayu Puspita, Fiftah Shafi Aufilana, Moch. Shulthoni",Determinants of the UMEGA model development in the use of the rental payment system,2025,Journal of Multiperspectives on Accounting Literature,Universitas Muhammadiyah Malang,https://doi.org/10.22219/jameela.v3i1.37922,,160,2026-05-27 21:10:36,journal-article,10.22219/jameela.v3i1.37922,3021-7261,,3,1,1,21,0,0.00,0,3,1,"Purpose: This research was conducted with the aim of analyzing the factors that influence the use of the rental payment system (SIMBAH-E) by adopting the UMEGA model as a technology acceptance model. Methodology/approach: The data analysis method in this research used Structural Equation Modeling (SEM) with the Partial Least Square (PLS) approach. processed via the SmartPLS 4.0 application. Findings: The results of this study show that there is a significant positive influence on the six independent latent variables on attitudes, there is one dependent variable that has a significant negative influence on attitudes, and one variable has no influence on attitudes and interest in use. Practical implications: As well as latent variables of accounting information quality as a form of model development. The researcher used a questionnaire as a research measuring tool, and used a Likert scale in his assessment and used cluster random sampling in selecting respondents with a total of 100 respondents. Originality/value: This research was conducted because the UMEGA model is the newest technology acceptance model so not many people have researched it, and this research contributes the latest thinking by adding a latent variable for the quality of accounting information as a development of the UMEGA model. Researchers used latent variables in the UMEGA model, namely performance expectations, effort expectations, social factors, risk of facilitating conditions, perceived risk, attitudes and interest in use.",https://ejournal.umm.ac.id/index.php/jameela/article/download/37922/16009,
0,"Intan Wulandari, Firman Firman, Muhammad Ali Kasri",Perancangan Sistem Informasi Andalas Rental Mobil Berbasis Web Sebagai Media Promosi,2025,JURNAL PETISI (Pendidikan Teknologi Informasi),Universitas Pendidikan Muhammadiyah (UNIMUDA) Sorong,https://doi.org/10.36232/jurnalpetisi.v6i1.350,,290,2026-05-27 21:10:36,journal-article,10.36232/jurnalpetisi.v6i1.350,2721-6276,,6,1,12,21,0,0.00,0,3,1,"Tujuan dilakukan penelitian ini adalah untuk Perancangan Sistem Informasi Andalas Rental Mobil Berbasis Web Sebagai Media Promosi yang valid dan efektif, dan menghasilkan buku panduan penggunaan Perancangan Sistem Informasi Berbasis Web Sebagai Media Promosi. Jenis penelitian yang digunakan adalah research and development dan model pengembangan yang digunakan yaitu model prototype. Uji coba yang digunakan adalah uji coba blackbox dan uji coba lapangan. Subjek penelitian ini yaitu 1 admin/pemilik Andalas Rental Mobil dan 14 customer Andalas Rental Mobil. Berdasarkan hasil penelitian Perancangan Sistem Andalas Rental Mobil Berbasis Web Sebagai Media Promosi diperoleh hasil validasi ahli mendapatkan kesimpulan sangat baik, oleh karena itu peneliti bisa melakukan uji coba lapangan kepada responden. Uji coba lapangan dengan 15 responden yang telah dilakukan semua indikator telah memenuhi standar dengan nilai rata rata 3,3 dari 4,0 dan persentase 83% dari dengan kesimpulan sangat baik, yang artinya sistem valid dan efektif digunakann. Hasil uji coba buku panduan dengan 1 admin/pemilik Andalas Rental Mobil dengan 14 Customer telah dilakukan semua indikator dan memenuhi standar dengan nilai rata rata 3,6 dari 4,0 dan persentase 90% dengan kesimpulan sangat baik, yang artinya buku panduan valid dan efektif digunakan. Kata Kunci : Rental Mobil, R&D, CodeIgniter, MySql, PHP",https://e-journal.unimudasorong.ac.id/index.php/jurnalpetisi/article/download/350/133,
0,Dwi Ayu Gusriyanti,Analisis dan Perancangan Web Sistem Informasi Rental Mobil Pada LK Trans Jambi,2025,Jurnal Manajemen Teknologi Dan Sistem Informasi (JMS),LPPM STIKOM Dinamika Bangsa Jambi,https://doi.org/10.33998/jms.2025.5.1.2059,,297,2026-05-27 21:10:36,journal-article,10.33998/jms.2025.5.1.2059,2808-5019,,5,1,959,968,0,0.00,0,1,1,"Abstrak− LK Trans Jambi, perusahaan rental mobil di Jambi, mengalami tantangan dalam efisiensi operasional dan pengalaman pelanggan akibat sistem yang masih manual, di mana proses pemesanan, verifikasi, dan pencatatan transaksi membutuhkan waktu lebih lama dan rawan kesalahan. Penelitian ini bertujuan untuk merancang sistem informasi berbasis web menggunakan metode prototype guna mengatasi kendala tersebut dan meningkatkan daya saing perusahaan. Dengan memanfaatkan Unified Modeling Language (UML) untuk pemodelan kebutuhan sistem, hasilnya berupa prototype yang mendukung pemesanan online, verifikasi data otomatis, dan pelacakan ketersediaan kendaraan secara real-time. Implementasi sistem ini diharapkan dapat mempercepat respons terhadap pelanggan, mempermudah manajemen operasional, dan memperbaiki komunikasi internal-eksternal perusahaan, sehingga LK Trans Jambi dapat memberikan layanan yang lebih baik dan tetap kompetitif di pasar rental mobil. Kata Kunci: Perancangan, Sistem Informasi, Web, Prototype",https://ejournal.unama.ac.id/index.php/jms/article/download/2059/1521,
0,"SUREKHA BYAKOD, VAISHNAVI S, SREEYA A S N, SAVYASHREE S, DEEPTHI G B",Smart helmet rental system using Iot and web technologies,2025,International Journal For Multidisciplinary Research,International Journal for Multidisciplinary Research (IJFMR),https://doi.org/10.36948/ijfmr.2025.v07i03.45041,,356,2026-05-27 21:10:36,journal-article,10.36948/ijfmr.2025.v07i03.45041,2582-2160,,7,3,,,0,0.00,0,5,1,"Urban road safety is often compromised due to low helmet usage among two-wheeler riders. This research proposes a smart, IoT-based helmet rental system to ensure convenient access and encourage consistent helmet use.",https://www.ijfmr.com/papers/2025/3/45041.pdf,
0,"Muhammad Afin Amirullah, Ade Eviyanti, Hamzah = Setiawan, Novia Atiyanti",WEB-BASED OUTDOOR EQUIPMENT RENTAL INFORMATION SYSTEM AT IN OUTDOORS,2025,Journal of Artificial Intelligence and Digital Economy,Antis Publisher,https://doi.org/10.61796/jaide.v2i1.1480,,394,2026-05-27 21:10:36,journal-article,10.61796/jaide.v2i1.1480,3032-1077,,2,1,1,9,0,0.00,0,4,1,"Objective: This study aims to develop a web-based outdoor equipment rental information system designed to facilitate efficient and structured management of equipment rental and borrowing processes. Method: The research employed a system development approach involving stages of analysis, design, implementation, and testing to address issues commonly found in manual rental management, such as stock recording, scheduling, and transaction reporting. Results: The developed system successfully streamlines administrative tasks by enabling real-time monitoring of equipment availability, simplifying the ordering process, and allowing users to track loan status efficiently. This integration reduces time consumption and minimizes human error in data recording and transaction handling. Novelty: The study presents an innovative web-based solution that enhances transparency, accessibility, and operational efficiency in outdoor equipment rental management, offering a practical model that can be adapted for similar rental service systems in various sectors.",https://journal.antispublisher.id/index.php/JAIDE/article/download/1480/1340,
0,"As’ad Dulkarnain, Ade Eviyanti",The Implementation of a Web-Based Outdoor Equipment Rental System Design (Case Study: L3 Adventure),2025,International Journal of Human Computing Studies,Research Parks Publishing,https://doi.org/10.31149/ijhcs.v7i3.5484,,416,2026-05-27 21:10:36,journal-article,10.31149/ijhcs.v7i3.5484,2615-8159,,7,3,130,144,0,0.00,0,2,1,"The advancement of information technology has transformed work methods and data management, especially among Gen Z. UMKM L3 Adventure, which rents out camping equipment, still uses manual processes for booking and data management. The COVID-19 pandemic highlighted the need for adopting an online booking system to reduce physical contact and enhance operational efficiency. This research aims to develop a web-based information system for L3 Adventure, focusing on designing an efficient and accessible online camping equipment booking system. A qualitative and quantitative approach was used, with structured surveys conducted at L3 Adventure in Sukodono, Sidoarjo. Data was collected through observation, interviews, and relevant literature. The research findings indicate that the web-based system improves data management and booking efficiency. The system employs a waterfall design model and was tested using the blackbox method to ensure its functionality. This study contributes to the development of outdoor equipment rental information systems, aiming to enhance efficiency and user experience at L3 Adventure.",https://journals.researchparks.org/index.php/IJHCS/article/download/5484/5011,
0,"Muhammad Iqbal Alfani, Yulian Findawati, Suprianto Suprianto, Metatia Intan Mauliana",WEB-BASED PHOTOGRAPHY SERVICES RENTAL INFORMATION SYSTEM AT MARS DWI JAYA PHOTO STUDIO,2025,Journal of Artificial Intelligence and Digital Economy,Antis Publisher,https://doi.org/10.61796/jaide.v2i6.1533,,537,2026-05-27 21:10:36,journal-article,10.61796/jaide.v2i6.1533,3032-1077,,2,6,428,439,0,0.00,0,4,1,"Objective: This study aims to develop a web-based application for Mars Dwi Jaya Photo Studio to address the lack of accessible information for consumers and the difficulties encountered in determining service prices. Method: The research follows a system development approach by designing and implementing a website-based application using a MySQL database operated on a localhost server. The system architecture includes modules for service promotion, price management, and online order transactions, allowing administrators to manage content and customers to interact directly with the platform. Results: The developed application successfully facilitates online promotion and rental service transactions, enabling users to access information, compare prices, and make service bookings efficiently without visiting the studio physically. The system also enhances operational efficiency by reducing manual processes in price determination and customer service. Novelty: This study provides an innovative solution for small-scale photo studios by integrating online rental management and interactive customer communication into a single web-based platform, thus supporting the digital transformation of local creative businesses.",https://journal.antispublisher.id/index.php/JAIDE/article/download/1533/1379,
0,"Sigit Auliana, Nur Amelia, Gagah Dwiki Putra Aryono",Development of a Web-Based Information System for Heavy Equipment Rental at CV. Amelia Putri Using the CodeIgniter Framework,2025,Jurnal Sistem Komputer dan Informatika (JSON),Universitas Budi Darma,https://doi.org/10.30865/json.v7i1.8940,,612,2026-05-27 21:10:36,journal-article,10.30865/json.v7i1.8940,2685-998X,,7,1,73,85,0,0.00,0,3,1,"The development of information technology demands digital transformation in business management, including the heavy equipment rental sector. CV Amelia Putri, which still uses a manual recording system, faces various operational obstacles such as data errors, administrative inefficiencies, and slow customer service. This research aims to design a web-based heavy equipment rental information system using the CodeIgniter framework to overcome these problems. The research methodology uses a qualitative approach with SWOT analysis and waterfall development method. The system is designed with Model-View-Controller architecture integrated with MySQL database and XAMPP supporting technology. The results showed that the system succeeded in increasing operational efficiency by 80% and data accuracy reached 95%. The main features include user registration, tool search, online ordering, admin verification, payment management, and automated reporting. Black Box Testing proves that all modules function optimally with a high level of user satisfaction. The implementation of this digital system not only reduces recording errors and speeds up administrative processes, but also significantly improves operational transparency and customer service quality.",https://ejurnal.stmik-budidarma.ac.id/index.php/JSON/article/download/8940/4196,
0,"Aulia Putri, Tri Kurniawati",Analysis of the Application of the Hedonic Price Method in Setting House Rental Prices in the Coastal Area of Padang City,2025,Jurnal Economic Resource,Universitas Muslim Indonesia,https://doi.org/10.57178/jer.v8i2.1607,,719,2026-05-27 21:10:36,journal-article,10.57178/jer.v8i2.1607,2620-6196,,8,2,1098,1106,0,0.00,0,2,1,"This research investigates how structural, location, and environmental attributes impact residential rental rates in Padang City, a region challenges by disaster risks and limited facility access. The study aims to identify key determinants affecting rental costs. A quantitative research design was employed, utilizing questionnaires for data collection, followed by analysis through multiple linear regression. Finding reveal that all three independent variables significantly affect rental pricing, as reflected by an F-value of 61,607, substantially surpassing the critical threshold of 2,69. These insights are valuable for shaping more effective housing policy strategies.",https://jurnal.feb-umi.id/index.php/JER/article/download/1607/1212,
0,"Noor Chalim, Rhoedy Setiawan, Yudie Irawan",Pengembangan Sistem Informasi Penyewaan Gedung Graha Mustika Berbasis Android dan Web Terintegrasi Dengan Payment Gateway,2025,JoMMiT : Jurnal Multi Media dan IT,Politeknik Negeri Media Kreatif,https://doi.org/10.46961/jommit.v8i2.1467,,901,2026-05-27 21:10:36,journal-article,10.46961/jommit.v8i2.1467,2548-9550,,8,2,123,129,0,0.00,0,3,1,"This research focuses on developing an information system for the rental management of Graha Mustika Hall, located in Getaspejaten Village, Jati District, Kudus Regency. The venue is frequently utilized for various events; however, the existing rental process, including schedule management and payment confirmations, is handled manually. This method often results in recording errors and lacks transparency. The study aims to create a system accessible via Android and web platforms to simplify the rental process for both hall managers and tenants. Key features include real-time venue availability checks, rental request management, and payment gateway integration to streamline transactions. The system stores essential data such as rental rates, transaction details, tenant information, schedules, and equipment availability. The development process adopts the Extreme Programming methodology and utilizes UML for design. The system is expected to improve accuracy, transparency, and efficiency in managing Graha Mustika Hall, while also minimizing errors typically found in manual recording processes.",https://ojs2.polimedia.ac.id/index.php/jommit/article/download/1467/680,
0,"Ahmad Hudawi, Nor Jaykiah, Ummi Lailatul Firdausi",Designing a Web-Based Digital Financial System for Islamic Boarding Schools with Payment Gateway Integration,2025,Journal of Electrical Engineering and Computer (JEECOM),Universitas Nurul Jadid,https://doi.org/10.33650/jeecom.v7i2.13019,,996,2026-05-27 21:10:36,journal-article,10.33650/jeecom.v7i2.13019,2715-6427,,7,2,514,526,0,0.00,0,3,1,"Financial management in Islamic boarding schools still faces various fundamental problems, particularly due to dependence on manual recording and simple applications. This management pattern often causes delays in report preparation, increases the potential for recording errors, and reduces transparency. This condition impacts the trust of students' guardians and stakeholders. In addition, the diversity of student guardians, including those from outside the region, further complicates the payment process due to limited access to remote transaction services. This situation highlights the urgency of developing a web-based digital financial system that can effectively integrate modern payment technology and adapt to the needs of Islamic boarding schools. This study aims to design and implement a digital financial system for Islamic boarding schools by integrating the Midtrans payment gateway to improve financial management's efficiency, transparency, and accountability. The method used is a model consisting of three main stages: data collection through observation and interviews with financial managers, system design using use case diagrams, activity diagrams, and class diagrams, and system testing with internal and external black box testing approaches. The system implementation utilizes the Laravel framework, MySQL database, and web-based interface with Login, Dashboard, student data, payment, and financial reporting features. The results show that the developed System can comprehensively address the financial management needs of Islamic boarding schools. External testing using a Likert scale questionnaire obtained a rating of Good-Very Good with an achievement of up to 86%, thus confirming the feasibility of the system implementation. This System has been proven to facilitate online payments, accelerate the report preparation process, and improve access to information for student guardians. Thus, a web-based digital financial system integrated with a payment gateway can be a strategic solution for enhancing the transparency and accountability of pesantren finances. Further research is recommended to strengthen data security, expand coverage to multiple pesantren, and conduct continuous testing on a broader scale",https://ejournal.unuja.ac.id/index.php/jeecom/article/viewFile/13019/pdf,
7,Ziyan Yang,Measuring transaction costs in China’s rural land rental market: Ex-ante bargaining associated with ex-post contract-violation uncertainty and location specificity,2024,Journal of Economic Behavior &amp; Organization,Elsevier BV,https://doi.org/10.1016/j.jebo.2024.06.022,,697,2026-05-27 21:10:36,journal-article,10.1016/j.jebo.2024.06.022,0167-2681,,224,,688,716,7,3.50,7,1,2,,https://api.elsevier.com/content/article/PII:S0167268124002403,
