Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Hiroyuki Kitajima","Trustworthy Transaction Arena (TTA): A Governance Architecture for Multi-Actor Agentic AI Systems with Probabilistic Workflow Verification",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6774579","",49,"2026-05-27 21:10:36","posted-content","10.2139/ssrn.6774579","",,,,,,0,0.00,0,1,1,"Existing multi-agent frameworks evaluate correctness only at the team outcome level: if the agent team achieves its goal, the transaction is deemed successful. This is insufficient for business and social activities, which consist of multiple interrelated tasks — involving asynchronous, time-constrained, and probabilistic behaviors — pursued toward broader goals. Without a framework that conveys objectives and authority to every actor throughout the activity, the means by which goals are achieved cannot be verified. This paper proposes the Trustworthy Transaction Arena (TTA), treating these activities as governed workflows in which every actor operates under delegated authority from a human principal, subject to continuous enforcement at every step. Its principal features — absent from all existing approaches — are: (i) a Unified Governance Layer combining static role-based and dynamic workflow-state access control in a single enforcement layer through which every actor action must pass; (ii) Non-Escalation of Delegated Authority (NEDA) — no agent can exceed the authority scope of its delegating principal — enforced transitively throughout the entire delegation chain; and (iii) a HERT probabilistic workflow engine handling asynchronous and stochastic behaviors, enabling critical path identification, bottleneck extraction, and detection of stochastic behaviors such as hallucination and capability leakage, with structural human supervision checkpoints. The architecture extends two production-validated prior works — the CBA access control model extended to cascaded AI agent delegation [Kitajima2002], and the HERT probabilistic formalism extended to stochastic workflow verification in AI environments [Kitajima1981-HERT] — and is demonstrated through an out-of-hospital cardiac arrest emergency response application.","",""
0,"Tiffany Caleb","Workflow-Aware Resilience Frameworks for Enterprise Wire-Payment Systems Deployed on CIS-Hardened Kubernetes Worker Nodes",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6037234","",52,"2026-05-27 21:10:36","posted-content","10.2139/ssrn.6037234","",,,,,,0,0.00,0,1,1,"","",""
0,"Siri Yellu","A Practical DevSecOps Framework for Wire-Payment Systems Combining Workflow-Aware Resilience and CIS-Compliant Kubernetes Infrastructure",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6037374","",57,"2026-05-27 21:10:36","posted-content","10.2139/ssrn.6037374","",,,,,,0,0.00,0,1,1,"","",""
0,"Hinata Sasaki, Kozo Ueda","Do Cashless Payments Stimulate Spending? Evidence from QR Code Payment Campaigns and Bank Transaction Data in Japan",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6339212","",64,"2026-05-27 21:10:36","posted-content","10.2139/ssrn.6339212","",,,,,,0,0.00,0,2,1,"This study examines whether cashless spending stimulates spending through subdued salience. We use bank transaction data and leverage events related to Quick Response (QR) code campaign as an instrumental variable. Our estimation offers supporting evidence for subdued salience, demonstrating that an increase in QR code payments prompted by campaigns leads to an approximately same-sized increase in other spending. However, this effect is transitory. Nevertheless, the effect of QR code campaigns on QR usage exerts a lasting impact over time, increasing the fraction of QR code users by a minimum of 1%.","",""
0,"Beverly Albert","Secure-by-Design Wire-Payment Platforms: Integrating Workflow-Aware Resilience with CIS Benchmark Enforcement on Kubernetes Worker Nodes",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6037294","",65,"2026-05-27 21:10:36","posted-content","10.2139/ssrn.6037294","",,,,,,0,0.00,0,1,1,"","",""
0,"Hafidz Arifanto, Alif Catur Murti, Rizkysari Meimaharani","WEB PORTAL-BASED MANAGEMENT INFORMATION SYSTEM FOR WEDDING ORGANIZER SERVICE RENTAL",2026,"Rabit : Jurnal Teknologi dan Sistem Informasi Univrab","LPPM Universitas Abdurrab","https://doi.org/10.36341/rabit.v11i1.7417","",67,"2026-05-27 21:10:36","journal-article","10.36341/rabit.v11i1.7417","2502-891X",,11,1,1818,1830,0,0.00,0,3,1,"Wedding Organizer (WO) provides specialized services that assist couples and their families from the planning stage to event implementation. However, the current WO service process still faces several issues, including manual information distribution, difficulty comparing service packages, lack of customer review history, and limited digital service marketing. These conditions create challenges for new WO businesses in gaining market visibility and hinder customers from selecting services based on quality and verified feedback. To address these problems, this study develops a Web Portal-Based Management Information System that enables users to access WO information, compare packages, make bookings, and submit reviews through an integrated platform. The system was developed using the Waterfall model, beginning with requirements analysis obtained through interviews and thematic analysis. System functionality was tested using Black-box Testing to ensure each feature operates according to specifications. The results show that all modules package comparison, booking and payment verification, partner management, and user review function correctly and support users in making more informed decisions. This system also improves WO visibility through digital-based service promotion.","https://jurnal.univrab.ac.id/index.php/rabit/article/download/7417/3020",""
0,"Janice Author","Minimizing Risk and Downtime in Production Wire-Payment Systems through Workflow-Aware Resilience and CIS-Aligned Kubernetes Security Controls",2026,"","Elsevier BV","https://doi.org/10.2139/ssrn.6037274","",76,"2026-05-27 21:10:36","posted-content","10.2139/ssrn.6037274","",,,,,,0,0.00,0,1,1,"","",""
0,"Mrs. D.D. Shipne, Avishkar. S. Chavan, Aniket.D . Upadhey, Satish.G. Sable, Pranav.S Onkare","Review Design and Implementation of a Property Rental Web Application Using the MERN Stack",2026,"INTERNATIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT","Edtech Publishers (OPC) Private Limited","https://doi.org/10.55041/ijsrem58287","",85,"2026-05-27 21:10:36","journal-article","10.55041/ijsrem58287","2582-3930",,10,3,1,9,0,0.00,0,5,1,"Abstract- The increasing demand for digital accommodation services has transformed the hospitality industry by enabling users to search and book properties through online platforms. This research presents the design and implementation of a full-stack property rental web application using the MERN technology stack consisting of MongoDB, Express.js, React, and Node.js. The application enables users to browse rental listings, view property details, and make reservations through an intuitive interface. Property owners can manage listings and monitor bookings through an administrative dashboard. The system improves traditional booking systems by offering real-time availability updates, secure authentication, and scalable architecture. The results demonstrate that modern web development technologies can effectively support online accommodation platforms while improving user experience and operational efficiency. [1][2] . Keywords - MERN Stack, Web Application Development, Property Rental System, Online Booking Platform, Full-Stack Architecture","",""
0,"A. Mirzarakhimova","APPLICATION OF MACHINE LEARNING FOR THE PREVENTION OF FINANCIAL FRAUD IN PAYMENT SYSTEMS OF UZBEKISTAN",2026,"Nashrlar","Shafi Science Center Ltd","https://doi.org/10.60078/2026-vol5-iss2-pp210-212","",138,"2026-05-27 21:10:36","journal-article","10.60078/2026-vol5-iss2-pp210-212","2181-2128",,5,2,210,212,0,0.00,0,1,1," The current stage of development of the global financial system is characterized by an active digital transformation in which artificial intelligence technologies occupy a central role. Their implementation enables the processing of large data sets, identification of hidden patterns, and automation of decisionmaking processes, significantly increasing the efficiency of financial institutions. ","https://sci-p.uz/index.php/editions/article/download/3792/3558",""
0,"Inggit Zahra Adini, Dona Primasari, Siti Maghfiroh","Application of VAT Web Portal on Reporting and Payment of Retail Tax Invoices of Perum Bulog Banyumas",2026,"Journal of Innovative and Creativity (Joecy)","Universitas Pahlawan Tuanku Tambusai","https://doi.org/10.31004/joecy.v6i1.6518","",151,"2026-05-27 21:10:36","journal-article","10.31004/joecy.v6i1.6518","2776-771X",,6,1,2259,2263,0,0.00,0,3,1,"The management of retail tax administration at Perum BULOG Banyumas Branch requires a system that is easy to use, precise, and transparent in order to remain intact in tax rules and improve operational efficiency. Research ii was conducted because the previous manual method often caused data input errors, took a long time, and was difficult to monitor directly. To overcome this, Perum BULOG developed and implemented the VAT Web Portal as the main means for reporting and paying tax invoices. The method used is direct observation and descriptive analysis of the portal's workflow, starting from recording transactions, uploading tax documents in standard formats, to automatic data validation. The results of the study show that the VAT Web Portal speeds up the administrative process, maintains consistency of recording, reduces input errors, and facilitates invoice monitoring by officers and related institutions. While these systems are effective, there are obstacles such as reliance on a stable internet connection, the potential for human error when verifying documents, and the need to improve employee digital literacy. The implementation of the VAT Web Portal has succeeded in creating a more efficient, transparent, and consistent tax administration, thereby supporting more modern tax governance. Overall, digital innovation through the VAT Wb Portal provides real benefits for companies and the government in terms of efficiency, accuracy, and tax supervision.","https://joecy.org/index.php/joecy/article/download/6518/5459",""
0,"Takeru Sugasawa, Kei Harano","Disentangling transaction-stage and management-stage discrimination in the rental housing market: evidence from a correspondence experiment in Tokyo",2026,"Journal of Housing Economics","Elsevier BV","https://doi.org/10.1016/j.jhe.2026.102134","",155,"2026-05-27 21:10:36","journal-article","10.1016/j.jhe.2026.102134","1051-1377",,72,,102134,102134,0,0.00,0,2,1,"","https://api.elsevier.com/content/article/PII:S105113772600015X",""
0,"Uloma Inyamah","AI-Driven Anomaly Detection Techniques for Identifying Financial Fraud Across Cross-Border Payment Systems and Blockchain-Based Transaction Networks",2026,"International Journal of Computer Applications Technology and Research","Association of Technology and Science","https://doi.org/10.7753/ijcatr1412.1013","",164,"2026-05-27 21:10:36","journal-article","10.7753/ijcatr1412.1013","2319-8656",,,,,,0,0.00,0,1,1,"","",""
0,"Evagelos Varthis","A Streamlined AI-Powered Workflow for Enriching Library Newspaper Archives",2026,"Journal of Web Librarianship","Informa UK Limited","https://doi.org/10.1080/19322909.2026.2638177","",185,"2026-05-27 21:10:36","journal-article","10.1080/19322909.2026.2638177","1932-2909",,,,1,8,0,0.00,0,1,1,"","https://www.tandfonline.com/doi/pdf/10.1080/19322909.2026.2638177",""
0,"Muhammad Isa, Ahmad Afandi, Aswadi Lubis","INTENTION TO USE QUICK RESPONSE CODE INDONESIAN STANDARD (QRIS) AS A PAYMENT TRANSACTION",2026,"Jurnal Ekonomi Bisnis dan Kewirausahaan","Tanjungpura University","https://doi.org/10.26418/jebik.v14i2.92737","",202,"2026-05-27 21:10:36","journal-article","10.26418/jebik.v14i2.92737","2550-0066",,14,2,314,334,0,0.00,0,3,1,"This study aims to determine the three pillars of SDT motivation that influence the use of technology and the four primary constructs of UTAUT that influence the intention to use QRIS for payment transactions. Data were collected using questionnaires distributed to millennials and Generation Z in Indonesia. A total of 150 respondents participated in this study. Structural Equation Modeling was used using SmartPLS version 3.0. The results showed that the three pillars of SDT motivation are autonomous variables that do not positively influence a person's motivation to use technology, whereas competence and relatedness do. Performance expectancy, social influence, and conditions that facilitate the intention to use QRIS for payment transactions positively differ from effort expectancy. The latter motivation positively influences the intention to use QRIS for payment transactions. This study integrates the SDT and UTAUT models, which have not been explored before, to measure motivation to use technology and intention to use QRIS. The results of this study can increase knowledge of digital literacy in Indonesia. JEL: G40, G10, O10.","https://jurnal.untan.ac.id/index.php/JJ/article/viewFile/92737/pdf",""
0,"Anath Bandhu Chatterjee","Designing Zero-Downtime, Cloud-Native Transaction Processing Architectures for 24×7 Global Payment Networks",2026,"International Journal of Emerging Trends in Computer Science and Information Technology","ScienceTech Xplore","https://doi.org/10.63282/3050-9246.ijetcsit-v7i1p120","",226,"2026-05-27 21:10:36","journal-article","10.63282/3050-9246.ijetcsit-v7i1p120","3050-9246",,7,,137,145,0,0.00,0,1,1,"Global payment networks require continuous availability with zero tolerance for downtime, processing billions of transactions daily across multiple regions. This paper presents practical architectural patterns and deployment strategies for achieving true zero-downtime operations in cloud-native payment processing systems. We examine the critical role of distributed databases, specifically CockroachDB, in enabling multi-region active-active deployments with strong consistency guarantees. The paper addresses key operational challenges including rolling schema migrations, cross-region data locality optimization, circuit breaker patterns for fault isolation, and chaos engineering methodologies for validating system resilience. Based on real-world implementations at scale, we demonstrate how careful architectural decisions regarding consistency models, deployment strategies, and observability can deliver 99.999% availability while maintaining transaction integrity. Our analysis reveals that the combination of distributed SQL databases with cloud-native patterns provides a pragmatic path for financial institutions modernizing legacy systems to meet contemporary demands for global reach and continuous operation.","https://ijetcsit.org/index.php/ijetcsit/article/view/589/531",""
0,"Sanchita Srivastava","Design and Development of a Web-Based Online Car Rental System",2026,"TEJAS Journal of Technologies and Humanitarian Science","Shreesanavi Academy Pvt Ltd","https://doi.org/10.63920/tjths.52027","",232,"2026-05-27 21:10:36","journal-article","10.63920/tjths.52027","2583-5599",,5,2,234,243,0,0.00,0,1,1,"","https://www.tejasjournals.com/page/0502/027.html",""
0,"Hossein Nekouyan, Bo Sun, Raouf Boutaba, Xiaoqi Tan","Online Rounding and Pricing Schemes for k-Rental Problems",2026,"Proceedings of the ACM Web Conference 2026","ACM","https://doi.org/10.1145/3774904.3792368","",256,"2026-05-27 21:10:36","proceedings-article","10.1145/3774904.3792368","",,,,201,212,0,0.00,0,4,1,"","https://dl.acm.org/doi/pdf/10.1145/3774904.3792368",""
0,"Nobuhiro Hirasuga, Shun Kato, Daisuke Hatori, Yu Sakamoto, Takashi Akimoto","Commercial Rental Office Building with Developed Convection and Radiant Air Conditioning Systems for Enhanced Comfort and Energy Efficiency",2026,"E3S Web of Conferences","EDP Sciences","https://doi.org/10.1051/e3sconf/202668902002","",268,"2026-05-27 21:10:36","journal-article","10.1051/e3sconf/202668902002","2267-1242",,689,,2002,2002,0,0.00,0,5,1,"This paper presents an environmentally conscious commercial rental office building in Tokyo featuring a unique architectural design with stairwells integrated into the façade. These stairwells contribute to year-round energy savings in air conditioning by serving multiple functions: acting as natural ventilation shafts through the chimney effect during intermediate seasons, as a double-skin façade in summer, and as sunrooms in winter. Two energy-efficient air conditioning systems—one convection-based and one radiant—were developed and installed on identically designed floors, allowing for direct comparison in terms of energy performance and occupant comfort. Both systems maintain a standard ceiling height of 2800 mm within a reduced overall floor height of 3450 mm (compared to the typical 4000 mm), enabling the addition of an extra floor and expanding the rentable area within local height limits. The convection system uses variable airflow and exploits the Coanda effect to distribute air evenly without ductwork, reducing fan power consumption by 83%. The radiant system employs variable temperature and water flow control to optimize free cooling, even at outdoor temperatures near 30°C. This system achieved a coefficient of performance (COP) of 8.1 when using high-temperature chilled water.","https://www.e3s-conferences.org/10.1051/e3sconf/202668902002/pdf",""
0,"Monica Susilo, Jason Chang, Louis Joslyn, Mohammad Jafarnejad, Kapil Gadkar, Iraj Hosseini","gQSPTwin: A MATLAB-Based Application for Automation and Standardization of the QSP Digital Twin Generation Workflow",2026,"gQSPTwin: A MATLAB-Based Application for Automation and Standardization of the QSP Digital Twin Generation Workflow","International Society of Pharmacometrics","https://doi.org/10.70534/ncdb2287","",276,"2026-05-27 21:10:36","proceedings-article","10.70534/ncdb2287","",,,,,,0,0.00,0,6,1,"","https://scienceopen.com/hosted-document?doi=10.70534/NCDB2287",""
0,"Wei-Lun Huang, Marco Santini","Transaction Flow Anomaly Detection in Real-Time Payment Networks Through Spatiotemporal Graph Representation Learning",2026,"American Journal of Data Science and Analysis","International Study Counselor","https://doi.org/10.71465/ajdsa3555","",277,"2026-05-27 21:10:36","journal-article","10.71465/ajdsa3555","2688-240X",,7,1,21,40,0,0.00,0,2,1,"The proliferation of digital payment systems has introduced unprecedented challenges in detecting anomalous transaction patterns within real-time payment networks. Traditional rule-based detection methods struggle to capture the complex spatiotemporal dependencies inherent in modern financial transaction flows. This study proposes a novel framework leveraging Spatiotemporal Graph Representation Learning (STGRL) for transaction flow anomaly detection in real-time payment networks. By modeling payment networks as dynamic graphs where nodes represent accounts and edges encode transaction relationships, our approach integrates Graph Neural Networks with temporal learning mechanisms to capture both spatial topological patterns and temporal evolution dynamics. The proposed methodology employs a multi-layered graph convolutional architecture enhanced with attention mechanisms to learn rich node embeddings that encode transaction behavioral patterns. Experimental evaluation on real-world payment transaction datasets demonstrates that our spatiotemporal graph-based approach achieves superior detection accuracy of 96.8% with significantly reduced false positive rates compared to conventional machine learning baselines. The framework proves particularly effective in identifying coordinated fraud rings and sophisticated money laundering schemes that exhibit complex spatiotemporal patterns across the network.","https://www.australiansciencejournals.com/ajdsa/article/download/3555/4485",""
0,"Nataša Šćekić","RAZVOJ VEB-APLIKACIJE ZA DRUŠTVENU INTERAKCIJU S INTEGRACIJOM EKSTERNOG SISTEMA ZA PLAĆANJE",2026,"Zbornik radova Fakulteta tehničkih nauka u Novom Sadu","Faculty of Technical Sciences","https://doi.org/10.24867/32be20scekic","",287,"2026-05-27 21:10:36","journal-article","10.24867/32be20scekic","2560-5925",,40,10,1017,1020,0,0.00,0,1,1,"This paper explores the development of a web application that enhances user experience through data visualization, social interaction, and e-payment integration. The focus is on functionalities that allow easy navigation and use of different sections of the application, including payment processing.","https://zbornik.ftn.uns.ac.rs/index.php/zbornik/article/download/4068/3646",""
0,"Margaret L. Sheng, Abu Amar Fauzi","From threat to transaction: an integrative multi-theory lens of mobile payment adoption during health crisis",2026,"Journal of Financial Services Marketing","Springer Science and Business Media LLC","https://doi.org/10.1057/s41264-025-00331-w","",325,"2026-05-27 21:10:36","journal-article","10.1057/s41264-025-00331-w","1363-0539",,31,1,,,0,0.00,0,2,1,"","https://link.springer.com/content/pdf/10.1057/s41264-025-00331-w.pdf",""
0,"Pritish Chitte, Vaishnavi Rupnar, Vaishnavi Shinde, Suhani Rajguru, Bhagyesh Deshmukh","A workflow demonstration of patient-specific anatomical model fabrication using additive manufacturing",2026,"EPJ Web of Conferences","EDP Sciences","https://doi.org/10.1051/epjconf/202635701003","",327,"2026-05-27 21:10:36","journal-article","10.1051/epjconf/202635701003","2100-014X",,357,,1003,1003,0,0.00,0,5,1,"This research presents an exploratory study on the integration of additive manufacturing (AM) with medical imaging for the fabrication of anatomical models. The study focuses on the conversion of DICOM (Digital Imaging and Communications in Medicine) data, obtained from computed tomography (CT) scans, into 3D-printable STL files. Rather than developing functional prosthetics, the objective is to create high- fidelity, non-functional anatomical models for use in education, training, and research. Medical imaging data provided by healthcare professionals are processed using specialized segmentation and 3D modeling software to extract and reconstruct targeted anatomical structures. These reconstructions are exported as STL files and fabricated using 3D printing techniques. Key considerations such as image resolution, model scaling, segmentation accuracy, and suitable material selection are addressed to ensure model precision and printability. The proposed workflow establishes a seamless link between diagnostic imaging and physical model creation, demonstrating the potential of AM in medical visualization, pre-surgical planning, and patient communication. This study serves as a proof-of-concept, emphasizing the feasibility and benefits of converting CT-derived imaging data into tangible models. It highlights the growing role of additive manufacturing in healthcare innovation, particularly in improving anatomical comprehension and bridging the gap between digital imaging and physical representation.","https://www.epj-conferences.org/10.1051/epjconf/202635701003/pdf",""
